phone_number,secondary_phone_number,ultra_poor,log_expend,num_phones,fsec_index,fin_index,psych_index,cwr_group,weight,asset_radio_cd_player,asset_tv,asset_tv_dish,asset_vcr_dvd_player,asset_refridgerator,asset_generator,asset_matress,asset_mobile_phone,asset_non_mobile_phone,asset_iron,asset_bed_frame,asset_jewelry,asset_mosquito_net,asset_mosquito_repellent_candle,asset_fan,asset_camera,hhid,asset_index,below_poverty_line
38QROBHGL0,,1.0,5.381848673796696,2.0,0.13737488428287448,-1.3961554243495409,0.9991702654341352,1.0,2.1541139095598254,2.0,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,1.0,3.0,6.0,4.0,2.0,0.0,HH90,0.5016536366128561,False
PNSA861DHY,,1.0,5.490253085634071,3.0,-0.2201071432268181,-0.5600499127015033,-0.7230226818761808,2.0,1.4040629989387892,6.0,1.0,3.0,1.0,0.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,HH91,1.0472511639317814,False
RHWO8SOPE7,,0.0,5.8203164981469016,3.0,-2.501423912108036,0.3246770750757197,-0.9242684333818706,1.0,0.8035269914786194,6.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,3.0,0.0,HH92,0.9567851496583338,False
TUOX4SKIA9,,1.0,4.6425343313143,1.0,-0.6038212214108618,1.4076088064147532,-0.6563588870287461,5.0,2.7452055994544637,4.0,0.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,6.0,2.0,0.0,HH93,1.367959210488846,True
6UXBIZJL6E,,1.0,5.0871377499533255,1.0,0.7263562077557641,-0.07983545496048575,1.8147925233154767,3.0,4.965928539948376,0.0,5.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,HH94,-2.0744383372587913,True
IN5NPIOYWI,,0.0,6.228501896123785,0.0,1.206264501622042,0.2515286486462033,1.0481163417792585,5.0,0.8442235732490728,5.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,HH95,1.0283187060216177,False
5GB7W53TAO,,1.0,4.300031479880656,3.0,-1.0378528062632901,0.4909705773538354,0.5963919850710494,5.0,3.3516324816008614,1.0,1.0,3.0,0.0,1.0,4.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,HH96,-0.34316310448457343,True
9K548UFQIZ,,0.0,4.9617563771934075,2.0,-0.2458584869788877,0.32633721670592586,0.3161043871580516,3.0,0.6416820542600667,4.0,3.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,3.0,HH97,1.6171347670680434,True
MUSYDNCUPV,,0.0,7.006026400176992,0.0,-1.389653240793535,1.4774890518347084,-1.570504269508059,4.0,0.8641081753970278,2.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,3.0,HH98,-0.02131196417536149,False
2OQWKTBW8D,,0.0,5.304046666519656,3.0,-0.07863101675274824,1.0507353295188866,-3.048247388342465,1.0,0.3562390804431299,3.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,5.0,2.0,3.0,2.0,5.0,0.0,1.0,HH99,0.36813410486120185,False
JWB5DBPCAO,,0.0,5.943273737325262,0.0,0.9795127629872272,-0.502558452480639,-1.4911568713879333,5.0,0.1982145268703006,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,HH100,0.01782276156389841,False
UEDW1IN21J,,1.0,5.30047837192545,1.0,-0.20713240480408185,-2.5827464050050173,-0.5620016899472724,2.0,5.852260999612853,2.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,6.0,5.0,3.0,HH101,0.32634314404884135,False
WTLV0YA0Q8,,0.0,6.00693382491909,1.0,-0.4947267637911061,-1.3963919109800884,-1.576226741435095,3.0,0.5974581091773405,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,HH102,-0.2791784139415763,False
83CH0YKA6I,LNVJW1FULV,1.0,5.484680287951625,0.0,-1.6725230824462838,0.3938339010434639,-0.2792216674357101,5.0,3.9207081478851222,6.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,HH103,1.3788514321832037,False
6JFVPLPBK9,,0.0,4.780580184237839,2.0,0.21500161043377647,0.132411059678904,-0.018304556799637186,3.0,0.6743825545963514,4.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,0.0,0.0,HH104,-0.11872483039739327,True
KF1G3JCQVY,,0.0,4.759715617137388,0.0,-0.6723101820565425,0.6092009788122965,-0.3427428973659025,2.0,0.2995310695336032,0.0,2.0,3.0,3.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,HH105,-0.6810736999984954,True
BC5FWSJ3P6,,0.0,4.77158038370087,3.0,-0.21685438774474647,-0.6405442398647084,0.4325659508243264,1.0,0.4543152081987706,4.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,HH106,-0.10073035375825874,True
WKZVR5ZAT7,,0.0,5.657788380473481,2.0,-0.9003168382838799,1.07102335879292,0.0841940815405862,5.0,0.9022819004695679,5.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,2.0,2.0,HH107,-0.684897778378243,False
S94C89QC3Z,,1.0,5.0243720976057515,2.0,-1.247777035332418,0.977910711071038,-1.5596717629300203,1.0,2.7080522158950697,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,HH108,-2.569155514002993,True
HZW5DBRCQS,J0T7MXH9X8,0.0,4.98326171165255,0.0,-0.17718446940695462,0.9465399874856338,-2.3954473184102123,5.0,0.9026664905811188,3.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,1.0,HH109,1.4647963699564526,True
N77VYQNHVP,,0.0,5.080445175285212,0.0,-0.6590758089274923,-0.9084601953221144,0.6650483965688877,4.0,0.3064990223595607,2.0,4.0,1.0,0.0,1.0,4.0,6.0,0.0,1.0,5.0,1.0,3.0,6.0,4.0,5.0,0.0,HH110,-0.46740106419541516,True
8WKJVADJWX,,0.0,5.274499078729317,0.0,1.1977955598827787,-1.047868637946899,0.9164831798504576,1.0,0.2878849175011343,2.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,2.0,HH111,-2.2814160232747196,False
SSU5Z1KAJC,,0.0,6.563247622239821,3.0,-1.5937382265962268,-0.13365636155362393,-0.6995766911065021,5.0,0.1813071568676594,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,HH112,-0.8357873546142324,False
2IVA4QME91,,1.0,4.073420302192063,2.0,-0.7925133373400525,-0.9601236848190184,0.7592606248932565,1.0,1.4672845698995416,5.0,3.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,HH113,1.0631944583951989,True
RL7KEKH68Y,,0.0,6.0785712860973495,3.0,-0.622146679874894,-0.2246695193510777,1.9653994716666718,1.0,0.5752218756010286,0.0,5.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0,HH114,-0.6627149152676017,False
1RTSA1RQ87,,0.0,4.573779687374112,3.0,-1.6597610900927766,-1.393329476541307,2.1778728087628414,1.0,0.8610584497400259,1.0,5.0,1.0,0.0,1.0,3.0,6.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,HH115,-2.6570703591335825,True
9UVM1JA6JY,,0.0,4.664948168202265,0.0,0.4350447280132517,1.6808740927572867,1.3679281059965305,3.0,0.34615971231862164,1.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,0.0,HH116,-1.4000252335866243,True
X3C90OBX7K,,0.0,4.851707428683446,2.0,-2.573836098173051,-0.8732835327091754,0.31847232959978944,4.0,0.915514783574152,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,HH117,0.9432023052166947,True
MW5BPPRL0E,,1.0,3.6454153814018873,2.0,-0.6248568564334495,-0.4315283014149167,-1.3753741384153018,1.0,2.697218868275182,6.0,3.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,5.0,3.0,HH118,1.082889482253718,True
2P26GMK2E1,,0.0,4.365155672657189,2.0,0.3362247095146183,-1.2740128666581194,-0.5408719932588764,1.0,0.18181261441896,5.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,HH119,-0.40536368943214346,True
ZRQ1WUFTB5,,1.0,4.864127933062472,2.0,1.0735864415017675,0.43241102233729867,-1.324226260452959,2.0,0.3157459660133688,1.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,5.0,3.0,HH120,0.23458524521375618,True
AQMZY1YC3W,,1.0,4.403229178960519,1.0,-1.4852718275409778,1.1807173917452896,-0.04862502214853762,4.0,3.584166888273911,2.0,2.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,5.0,1.0,HH121,-1.023909952737452,True
IRUBZ47ICF,7ZPIY817ZQ,0.0,6.2970816199252315,2.0,-0.2946455457162551,2.5027995334418462,-1.4743169117405222,3.0,0.1486449283720559,1.0,4.0,0.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,HH122,-1.0813117367400311,False
WXAEMH84CU,,0.0,4.175852731194548,0.0,-0.3111856524339668,-1.159270689166867,-1.9059720000435336,1.0,0.5357012492371003,3.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,HH123,-0.020236363800753693,True
BUZIR0JJZT,,0.0,4.832747430396768,3.0,1.2795862310298192,2.4850172549696765,0.4585015088388644,3.0,0.03896705638303699,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,HH124,-0.3812537574790733,True
6DKII4C7C9,,0.0,4.3959669143603,3.0,1.4509670588275196,1.2996827895713254,-1.356302497898294,5.0,0.8851597495317003,4.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,HH125,0.3201868967232544,True
YLWFF9LQMQ,,0.0,6.251292332800007,0.0,-0.9087712892870138,-0.18115475743781334,-2.1027057626387555,3.0,0.2690334413240369,2.0,0.0,2.0,2.0,0.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,1.0,HH126,-0.1026166323406008,False
UQQ73J29JC,,0.0,3.657133380841101,3.0,-0.8750560795892526,-0.456783220938281,-1.6160246809145855,1.0,0.6895546355152047,4.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,HH127,1.608817091443226,True
L6CUEM3P37,,0.0,5.415250792647965,0.0,-0.6453881979059867,0.0583423389158588,-0.8111845671290396,1.0,0.6133322687766086,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,HH128,-1.6244834965480415,False
KVI49D8F7V,,0.0,6.196869743862861,3.0,-2.5647493499632,0.4886063061120683,0.6833175272736207,1.0,0.7625167658029245,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,HH129,0.23873185278154802,False
AFG1W2VY6X,,0.0,6.407703829083028,2.0,0.24374946616240975,1.9107813618442482,0.3431516771547292,1.0,0.015404906388893582,3.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,3.0,6.0,6.0,5.0,2.0,HH130,0.7987265917941914,False
HIUBLIBVMC,,0.0,5.176887261458567,0.0,0.5734773367179835,-0.4104271628639777,1.0679210790146536,4.0,0.08580368903985303,5.0,4.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,4.0,3.0,HH131,0.7413023050969727,False
0DTYDKWE0D,,0.0,6.728331911765653,3.0,1.1027342514146738,0.7122090068197382,0.3967325838213268,1.0,0.8294561169450407,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,6.0,1.0,0.0,HH132,-0.9921056136890297,False
2WQT30LB3Q,,1.0,4.048316446093216,2.0,-0.7475714401721048,0.11995721650988933,1.3747623395372988,2.0,1.6554340113892738,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,HH133,-1.1844042440809515,True
MYEWGHBWBL,,0.0,4.448423312404109,0.0,2.0953369358285774,0.7052669032541782,-1.9252410314592625,1.0,0.08668229637014335,2.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,2.0,2.0,HH134,0.15225081351702285,True
ZAU3954FD8,,1.0,4.460880565138863,2.0,-1.3439731003128264,0.13828173480136727,-1.5621434447068483,4.0,1.0978494519274613,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,HH135,-0.6749343082928959,True
ZQB7GFVWG4,,0.0,5.2572713594988105,1.0,-1.2973995982630415,1.1929559339988651,0.3567033974904341,4.0,0.3818024929446069,5.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,HH136,1.454377412836811,False
CJ7SCAYVK9,,1.0,2.8860680513242567,1.0,1.1596117014646423,-0.17409689690884209,0.1609219333781215,5.0,0.2989794089812876,0.0,3.0,3.0,1.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0,HH137,-0.7697667082804398,True
JKLKPVB4ZC,,1.0,5.948532922182456,3.0,-0.95037674662202,0.9283349249848196,-0.4597774401793925,5.0,4.387440463501225,5.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,HH138,0.514136700502716,False
OPSVKPWOK0,,0.0,6.231276086539329,3.0,0.0014978964688121539,-0.7982419618867276,-1.5141679430899797,5.0,0.6644573148011771,6.0,5.0,3.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,5.0,0.0,HH139,1.710771746997264,False
3XIYAKAYLJ,,0.0,4.711813468378106,1.0,0.18269709127851547,-0.6423220622510792,0.23314786288311135,4.0,0.914359300824356,0.0,5.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,3.0,2.0,HH140,-1.3276812919307377,True
BBU6ACDHJJ,,1.0,6.25819693699398,2.0,0.18846499713820986,1.160485293847992,-1.2618752209186457,4.0,0.9798118523951608,2.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,HH141,-1.7316499264259495,False
YB01VPIX6N,,0.0,5.57375619837705,3.0,0.39759551434193297,-1.0541092672041874,-0.7512057534506338,3.0,0.18009887158762627,6.0,4.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,6.0,1.0,0.0,3.0,HH142,0.7415128662083754,False
8ZEI0WG11P,,0.0,4.0231253590079215,1.0,-0.6645811147058559,0.7567608465481346,-1.0166230180707814,3.0,0.431520933529033,5.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,5.0,4.0,3.0,HH143,1.683028208051319,True
4YOZP4ZEQR,,1.0,4.308970476076378,1.0,-0.1333314083540463,-0.14182434066916505,-0.5066205098830386,1.0,0.8510071186442423,1.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,5.0,1.0,2.0,1.0,HH144,-1.667083092002914,True
7X8B4PRCUZ,,1.0,4.4927085514506135,1.0,-2.8415511214590907,-1.370280400461005,1.9142641270998568,3.0,4.8394370697013045,1.0,1.0,0.0,4.0,1.0,3.0,6.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,HH145,0.19057182506709439,True
G8DJZB0Z1G,,0.0,5.328753076138275,0.0,0.4180964876937382,2.9446049852950607,1.3055177010430146,1.0,0.20954730602889196,4.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,5.0,0.0,HH146,1.1954167713877895,False
33KKV40KS6,L95HL05XGN,1.0,5.940587263322757,3.0,-2.7764372527513936,-1.4440181079968113,-0.3582405393400228,5.0,0.736039997368297,3.0,5.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,HH147,-0.3846180556941841,False
HXWJW47DMQ,,1.0,5.672007013825133,3.0,0.2658072914470637,-0.0868617861604374,0.34103987928016755,3.0,0.7626449287888826,5.0,5.0,3.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,HH148,0.4261961430170247,False
LUSYCS91C0,JI7EH7FKP3,0.0,4.379724416767645,3.0,0.2275587968086719,-0.4741066742950137,0.7159633906038139,4.0,0.3089613299148024,4.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,HH149,0.952109152466052,True
RYNWIIHWKB,,0.0,5.112849633297278,2.0,1.4011553274471036,-0.8283152274254646,-0.9026330799013502,2.0,0.9858948980503132,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,4.0,2.0,HH150,0.5571942973217269,False
1Z3EE189IK,,0.0,4.3867961873689465,3.0,1.5555110955076024,0.9016939006806204,0.906170172820336,5.0,0.29630050210165826,4.0,5.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,HH151,0.19893312139551705,True
JNKOB7I5WS,,0.0,6.582270683515848,3.0,0.8428824816401369,-0.19633881827328467,-1.359379644442543,3.0,0.5464562910623,3.0,0.0,1.0,4.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,HH152,0.472503796414147,False
VH0QKV6V8J,,0.0,4.6155619040657365,2.0,0.9028973836360852,-0.6778028879118307,0.2564473635386767,1.0,0.3132584901040172,0.0,4.0,3.0,1.0,1.0,0.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,HH153,-1.7941763505970696,True
Y9TPYWY46T,,0.0,4.932625001414671,0.0,0.3212300139156095,1.1174887470101411,0.6371505326131756,5.0,0.3321833089070573,0.0,1.0,3.0,2.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,HH154,-0.655799719315965,True
00GJJA7GN6,,0.0,4.716589990845343,2.0,-0.5996940280504914,0.2317363148837051,0.450723850552905,1.0,0.5775940791907155,4.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,HH155,0.6538938618148267,True
HRKYFCAHX4,,0.0,3.8004820523624367,0.0,-1.024241992114167,-1.0282225210169946,2.0558534377790894,5.0,0.043494108631251034,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,6.0,5.0,5.0,2.0,HH156,-0.5580212067067191,True
UG2XQ5OK99,,0.0,4.9209653225894066,2.0,-0.6158038227649665,-0.2005127430308434,0.4674500804591888,1.0,0.2897069225497291,5.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,6.0,2.0,5.0,0.0,HH157,-0.6617047756192318,True
E6KBK70N2Z,,0.0,5.82187300669933,2.0,1.6927067431758072,-2.2192345750704683,0.4008921014351794,2.0,0.5300683241191882,5.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,4.0,0.0,1.0,1.0,6.0,4.0,1.0,HH158,0.54441618465587,False
QBIYK2DYFZ,,1.0,4.829249728111717,3.0,0.26875412829646905,0.20178673366648586,1.1421283077447777,3.0,2.5572787752276844,2.0,5.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,3.0,1.0,HH159,0.7176450448938099,True
VO63C4GR65,,0.0,3.348969272693299,0.0,-0.3995000331569663,0.04937833679085992,-0.7805560620321276,5.0,0.906707575010922,0.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,5.0,2.0,2.0,HH160,-0.37235401723006023,True
9Z4QLO8XKT,,0.0,4.791374336505629,2.0,-0.3005733613333605,1.337551764029239,0.8754663164709153,4.0,0.2707351639562497,4.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,HH161,1.312483287060523,True
J3EE4Z09FQ,,0.0,4.2890529305656155,2.0,0.221637364648544,0.4729900652897508,1.1091471302582585,2.0,0.3156621644421702,3.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,6.0,5.0,1.0,HH162,1.1103113083629386,True
4OHSJXGIDI,,0.0,5.052346853819244,3.0,-0.22048908124107425,-0.7144607573075041,-0.4740432845971022,2.0,0.5093811270395794,6.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,0.0,HH163,1.025984706852593,True
9MACZ95G49,A090JK614H,0.0,5.965359668969122,3.0,0.6902763145987528,-0.998349527290438,-1.0471091787279605,1.0,0.5376263843938499,3.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,4.0,4.0,2.0,HH164,-0.2171796087157827,False
WVGAPO5TRO,,0.0,4.2997915211174496,3.0,-1.416999361723519,0.6037180048309201,0.5696887076263318,4.0,0.5210187181728401,3.0,3.0,0.0,1.0,0.0,3.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,5.0,2.0,3.0,HH165,-0.8873792894664795,True
A5W6VFET1O,,1.0,4.844492455079688,0.0,-0.8151863849763973,-1.825474013414579,1.4610912025807463,4.0,3.3735646391677965,2.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,3.0,HH166,0.7694912945711524,True
XYJOSM4WSY,,1.0,5.046361416687284,2.0,-1.9904801819258195,0.2400026516005539,0.2937921648102213,2.0,5.7723108580820615,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,HH167,0.3273714862664821,True
IHZW64OXW1,,0.0,3.5723245879645,1.0,0.44239725583445133,0.2330179697671319,-1.3595267898232362,4.0,0.5748994188735324,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,3.0,5.0,4.0,4.0,3.0,HH168,0.9269622875468542,True
RWZSG4SH2J,,0.0,5.352933820257633,0.0,0.6706801117978078,2.5256220364633752,0.5948380010457182,1.0,0.7521606933227528,6.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,HH169,0.7349125610109152,False
WPLV5OHYY3,,1.0,4.705841375946268,1.0,0.7185264876616388,-1.4175472349034086,-0.5259676377991731,4.0,5.037600195895196,4.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,5.0,4.0,3.0,3.0,HH170,0.10582878775513478,True
63OZ6T5OU7,,0.0,4.0436880029078575,2.0,-0.2972773995972214,-0.3735436297370244,0.6979746646093956,4.0,0.9986530444298828,5.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,HH171,2.2382540144011083,True
AF4UZO1DC0,,0.0,3.6542267328378792,1.0,1.110876427242099,1.6245576361432283,2.6188032686394838,3.0,0.8805041300038463,3.0,4.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,6.0,4.0,2.0,HH172,-0.3445482476227332,True
FQMULHLXBO,,0.0,4.957501890206436,1.0,-0.8177000486829468,0.20523591639859,1.7860372966074047,5.0,0.4006370418837154,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,HH173,0.225743751769463,True
CAY8AIHMF3,,0.0,5.820502063726458,2.0,-0.5754866593501972,0.6497414311588228,1.3816629507337927,1.0,0.8371094299795334,6.0,3.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,3.0,1.0,HH174,1.0072990818769088,False
MA70E8LOO0,,0.0,5.4909951726963735,2.0,1.197757222149187,0.4077384245852989,0.3645930564670471,5.0,0.8031647113535636,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,HH175,-0.5318278844499177,False
Y4A1NYCRBW,,0.0,3.821957676783108,3.0,-2.628149450196132,-0.223014188887662,0.6413858126176537,2.0,0.29127087658545525,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,6.0,3.0,0.0,HH176,-0.38828614072958667,True
XV3I7FQGGR,GMK56IS6XA,0.0,4.6589207904639895,0.0,1.5867404341678435,-0.7564809433246075,-0.3179526439493163,5.0,0.4512594010643698,0.0,3.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,HH177,-0.2409344502424299,True
BJIYNUM066,,0.0,5.458680126042911,3.0,1.4161042849962655,-0.09161291029058856,-0.6694340373467114,5.0,0.8654960553697558,2.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,HH178,-0.37294604430806166,False
H9G4H624L3,,0.0,6.192808645062071,2.0,0.7671688086727159,1.0873105777379286,0.8531760193015924,2.0,0.1343040394399232,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,5.0,2.0,HH179,0.7407549675920231,False
9VI0QYF6VO,,0.0,6.507615526649366,1.0,0.1658380543838012,-0.2665374854773849,-0.5612838256325761,3.0,0.9144449096503284,1.0,1.0,3.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,HH180,1.2676274611936353,False
3PW40B2A9Z,,0.0,5.215929917775108,2.0,0.8150726084614017,-0.568460839689532,0.6540765671847065,2.0,0.22518550992080574,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,0.0,0.0,HH181,0.06676782641546321,False
